Start Date,End Date,Response ID,Are you a current SAA member?,How frequently would you estimate you have consulted the SAA Principles of Ethics in the past?,How have you used the SAA Principles of Ethics? Please check all that apply. - Selected Choice,How have you used the SAA Principles of Ethics? Please check all that apply. - Other - Text,"Have you consulted any other codes of ethics? If so, please specify which organization's and how you have used them.",Please feel free to elaborate on your answer here:,What do you see as being the primary ethical concerns in the field today?,"Principle 1: Stewardship

The archaeological record, that is, in situ archaeological material and sites, archaeological collections, records and reports, is irreplaceable. It is the responsibility of all archaeologists to work for the long-term conservation and protection of the archaeological record by practicing and promoting stewardship of the archaeological record. Stewards are both caretakers of and advocates for the archaeological record for the benefit of all people; as they investigate and interpret the record, they should use the specialized knowledge they gain to promote public understanding and support for its long-term preservation. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 2: Accountability

Responsible archaeological research, including all levels of professional activity, requires an acknowledgment of public accountability and a commitment to make every reasonable effort, in good faith, to consult actively with affected group(s), with the goal of establishing a working relationship that can be beneficial to all parties involved. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 3: Commercialization

The Society for American Archaeology has long recognized that the buying and selling of objects out of archaeological context is contributing to the destruction of the archaeological record on the American continents and around the world. The commercialization of archaeological objects - their use as commodities to be exploited for personal enjoyment or profit - results in the destruction of archaeological sites and of contextual information that is essential to understanding the archaeological record. Archaeologists should therefore carefully weigh the benefits to scholarship of a project against the costs of potentially enhancing the commercial value of archaeological objects. Whenever possible they should discourage, and should themselves avoid, activities that enhance the commercial value of archaeological objects, especially objects that are not curated in public institutions, or readily available for scientific study, public interpretation, and display.
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 4: Public Education and Outreach

Archaeologists should reach out to, and participate in cooperative efforts with others interested in the archaeological record with the aim of improving the preservation, protection, and interpretation of the record. In particular, archaeologists should undertake to: 1) enlist public support for the stewardship of the archaeological record; 2) explain and promote the use of archaeological methods and techniques in understanding human behavior and culture; and 3) communicate archaeological interpretations of the past. Many publics exist for archaeology including students and teachers; Native Americans and other ethnic, religious, and cultural groups who find in the archaeological record important aspects of their cultural heritage; lawmakers and government officials; reporters, journalists, and others involved in the media; and the general public. Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 5: Intellectual Property

Intellectual property, as contained in the knowledge and documents created through the study of archaeological resources, is part of the archaeological record. As such it should be treated in accord with the principles of stewardship rather than as a matter of personal possession. If there is a compelling reason, and no legal restrictions or strong countervailing interests, a researcher may have primary access to original materials and documents for a limited and reasonable time, after which these materials and documents must be made available to others. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 6: Public Reporting and Publication

Within a reasonable time, the knowledge archaeologists gain from investigation of the archaeological record must be presented in accessible form (through publication or other means) to as wide a range of interested publics as possible. The documents and materials on which publication and other forms of public reporting are based should be deposited in a suitable place for permanent safekeeping. An interest in preserving and protecting in situ archaeological sites must be taken in to account when publishing and distributing information about their nature and location. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 7: Records and Preservation

Archaeologists should work actively for the preservation of, and long term access to, archaeological collections, records, and reports. To this end, they should encourage colleagues, students, and others to make responsible use of collections, records, and reports in their research as one means of preserving the in situ archaeological record, and of increasing the care and attention given to that portion of the archaeological record which has been removed and incorporated into archaeological collections, records, and reports. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 8: Training and Resources

Given the destructive nature of most archaeological investigations, archaeologists must ensure that they have adequate training, experience, facilities, and other support necessary to conduct any program of research they initiate in a manner consistent with the foregoing principles and contemporary standards of professional practice. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 9: Safe Educational and Workplace Environments

Archaeologists in all work, educational, and other professional settings, including fieldwork and conferences, are responsible for training the next generation of archaeologists. Part of these responsibilities involves fostering a supportive and safe environment for students and trainees. This includes knowing the laws and policies of their home nation and institutional workplace that pertain to harassment and assault based upon sex, gender identity, sexual orientation, ethnicity, disability, national origin, religion, or marital status. SAA members will abide by these laws and ensure that the work and educational settings in which they have responsible roles as supervisors are conducted so as to avoid violations of these laws and act to maintain safe and respectful work and learning environments. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"As a whole, the SAA Principles of Ethics satisfactorily addresses the ethical situations archaeologists find themselves in today.",Please elaborate here:,"The SAA Principles of Ethics adequately addresses ethical concerns in the country in which I work, am a student, or teach.",Please elaborate here:,The SAA Principles of Ethics adequately addresses ethical concerns in sector in which I work.,Please elaborate here:,Are there additional ethical issues that should be addressed by the Principles?,Please elaborate here:,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish and enforce best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish expectations for the behavior of professionals,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Demonstrate integrity of profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - For use in education and training,"What type of ethical document(s) do you feel would best serve the SAA membership? Please check all that apply.

	Aspirational Code: An aspirational code focuses on a set of shared values and ideals that encourage ethical behavior for members of the society or organization. The current SAA Principles of Archaeological Ethics are an aspirational code.
	Living Document: A living document is a set of ethical statements that can be continually updated (e.g. a blog) and provide a platform to actively respond to ethical situations and challenges. A living document usually accompanies a set statement on ethics. An example of a living document is the AAA Ethics Forum.

 If necessary:


	Separate Principles of Ethics and Standards of Practice or Performance: Two statements that address 1) ethical principles and 2) best practices for archaeology as separate documents.
	An ethical document that provides examples: An ethical statement or code that uses practical examples to illustrate its components.",Feel free to comment on these formats or suggest additional formats here:,Are you a member of the RPA?,,,,,,,,,,,,,
4/23/20 20:59,4/23/20 21:20,R_2xKkVutcxjLeW2F,Yes,Once or twice,"To address an ethical problem,For teaching or training purposes,As a student in an archaeological class or field school",,Yes,"RPA, AAA, IRB ethics statements","There are ethics involved in the practice of archaeological research. These concerns include proper treatment of cultural resources, consulting with stakeholders and governmental entities, and documenting research appropriately. I also see ethical principles in the way that people participating in archaeological research are treated. As an archaeologist, I have a responsibility to make sure that my coworkers, staff, and students are provided a safe work environment, which includes occupational health and an environment that protects people from sexual harassment, violence, and other harm.",Strongly Agree,,Agree,,Strongly Agree,,Agree,"I have some reservations about reaching out to groups that consider themselves archaeologists, but outside of the professional discipline. Some members knowingly engage in the antiquities trade and do not follow other ethical principles that we promote. The context is a Society for Pennsylvania Archaeology Chapter locally.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,"I think these ethical principles lack a strong enough statement workplace safety. The discipline needs to work harder to promote an environment that is free of sexual harassment. I also think that the field needs to recognize that our behavior  should not condone activities that may be risky, like binge drinking, drugs, etc.",Agree,,Agree,,Yes,"See above comment about sexual harassment, and safe environments",2,1,5,4,3,"Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples",,Yes,,,,,,,,,,,,,
4/23/20 20:15,4/23/20 21:47,R_Y5ZoIOxdXBhDx1T,Yes,Occasionally ,"For teaching or training purposes,Other",Judge in Ethics Bowl,Yes,"As part of my duties on the SAA Ethics Committee, I reviewed the ethics codes of the AAA, RPA, AIA, EAA and other related organizations and prepared a report for the Committee","All of the issues addressed in the SAA's current code are still of great concern today. Most of these issues address archaeologists' responsibilities to other archaeologists, students, and the archaeological record. Unfortunately, the current code does not adequately address ethical issues and archaeologists' responsibilities in dealing with the public, in particular Native Americans, descendant groups, and others concerned with the archaeological record.  ",Agree,"Archaeologists are not the sole stewards and caretakers of the archaeological record, but must recognize that Native Americans and other descendant groups also have concerns and interests in the conservation and protection of that record. Archaeologists have a responsibility to work together with those groups and address their concerns",Strongly Agree,"This principle can be improved if we specify that ""affected groups"" includes Native Americans and descendant groups that may not be directly affected by archaeologists professional activities.",Strongly Agree,,Agree,Last sentence is always seen as a copout and should be strengthened,Strongly Agree,,Strongly Agree,"This principle could be strengthened by being more specific about a suitable place for safekeeping; e,g.; a qualified repository",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,"Archaeologists have often developed a bad reputation with Native Americans and other descendant groups, whose ancestors created the archaeological record that we study. Archaeologists have benefited financially and intellectually from the study of this record, often at the expense of these groups, either through the loss of resources or other economic losses, or their patrimony. There needs to be a principle that specifically recognizes the interests of Native Americans and other descendant groups and the responsibility of archaeologists to give back to the members of these groups through such means as employment, training, and capacity building to empower these people to become better and more knowledgeable stewards of their own heritage. Many archaeologists have done this training indigenous people as archaeological field technicians and analysts and building local museums to support heritage tourism to aid local economies and preserve local cultures. And while I am on the subject of heritage, this might be a good place to address what cultural heritage consists of. When we talk about the archaeological record, the emphasis is on tangible heritage--the houses, pottery, and tools created in the past. But we should not ignore the intangible heritage--the customs, language, dances, and festivals associated with those material objects. It is this intangible heritage that indigenous groups are usually most interested in preserving and archaeologists must recognize the need to assist them in this respect. ",Disagree,"As stated elsewhere, I don't believe that principles adequately deal with issues affecting Native Americans, descendant groups and other affected parties. The existing principles focus on the concept of dong ""no harm."" But we also need to address archaeologists responsibility to do 'good"". The great bulk of archaeology today is publicly funded. We not only need to make our research relevant to the public, but must also work to contribute to the public good. We cannot continue merely to address the intellectual interests of archaeologists and a small group of enthusiasts. This is not only for altruistic reasons but for archaeology's survival.",Disagree,See previous comment,Yes,see previous comments,1,5,2,3,4,"An aspirational code,A living document","The principles have to be an aspirational code that encourages ethical behavior, there is little behavior that can be enforced. That is the role of the RPA. 

The archaeology profession has changed dramatically since its inception as has the world in which it operates. Thus, the principles that guide archaeology need to be updated and modified periodically.

An ethics forum like that used by the AAA is an excellent idea. Such a forum not only provides a platform to respond to current ethical issues, but helps individuals understand how the principles apply. Including examples from the Ethics Bowl would provide fictional examples that would avoid actual controversies and maintain anonymity..  ",Yes,,,,,,,,,,,,,
4/23/20 22:13,4/23/20 22:27,R_R9pwI35Qi0iFszL,No. I'm a former member.,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes,As a student in an archaeological class or field school",,Yes,AAA in order to refresh my knowledge and I discuss them in the classroom with students. ,"Our relationship with indigenous communities, inclusion, equity, and diversity, and sexual assault and harassment in our field ",Agree,,Disagree,,Agree,,Neutral,,Agree,,Agree,,Neutral,,Agree,,Disagree,,Disagree,,Disagree,,Disagree,,No opinion/Not sure,,3,2,1,5,4,"A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,,,,,,,,,,,,,
4/16/20 22:37,4/16/20 22:38,R_2VF49NydJUiKZW1,Yes,About once a year,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 22:36,4/16/20 22:41,R_UJxInqW8ptjbYVX,No. I'm a former member.,Occasionally ,For teaching or training purposes,,,,"Local communities, indigenous peoples, the role of archaeology in the present, community-driven conservation of heritage closely linked to environmental conservation, nationalism in archaeology ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/20 22:59,4/23/20 23:04,R_2P0wWllua1CJzJi,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,Yes,,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,No opinion/Not sure,,2,3,1,4,5,I am satisfied with the format of the current Principles,,Yes,,,,,,,,,,,,,
4/23/20 22:48,4/23/20 23:07,R_pmAyeG0vS8a0dQ5,Yes,Once or twice,"To refresh or gain personal knowledge of ethics,For teaching or training purposes,Referred to it while renewing my SAA membership",,Yes,"AAA, SHA, RPA","#MeToo, safety of workers in this pandemic, exploitative working conditions for students and low-wage arch techs, too little discussion of NAGPRA, not enough public advocacy against looting",Agree,,Disagree,"While I agree with the principle, there is little meaningful accountability for archaeologists who do not become members of RPA. I would like to see SAA (and AIA, SHA, etc.) more actively partner with RPA to encourage ethical practice across the spectrum of archaeological practitioners.",Neutral,"Although this is explicitly stated as a principle of SAA and its members, there is too little focus on highlighting, discussing, actively working against looting, sale, etc. ",Agree,"It is exciting to see increased engagement with the public and descendants communities. As with other principles, there an articulated importance in the principles but too little practice.",Neutral,There is too much exploitation of students by academic archaeologists. Too many colleagues who insists on their name being on absolutely everything student produces.,Disagree,"While I agree with the principle, there is too little accountability when it comes to disseminating research results.",Agree,,Neutral,,Disagree,More needs to be done here.,Neutral,,Agree,,Neutral,,No opinion/Not sure,,2,4,1,3,5,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,Yes,,,,,,,,,,,,,
4/16/20 23:12,4/16/20 23:12,R_1jl9ArfVTRumL91,Yes,Once or twice,Referred to it while renewing my SAA membership,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/20 23:07,4/23/20 23:16,R_28BCSNutzMgBeIK,No. I'm a former member.,Once or twice,As a student in an archaeological class or field school,,Yes,"CAA, ASA, SHA - to do a comparison between the different organizations ",Sexual harassment ,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,"While the principles address the situations, SAA as an organization has shown a lack of abiding by these principles. Particularly as they apply to sexual harassment. ",Strongly Agree,,Strongly Agree,,No opinion/Not sure,,2,3,4,1,5,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
4/23/20 23:39,4/24/20 0:09,R_24HkM1A5wXS5KcK,No. I'm a former member.,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics",,No,,"I see two, which are not mutually exclusive
1) How we engage with the communities who heritage we work with,
2) How we engage with each other (archaeologists engaging with other archaeologists)",Agree,"I agree that we should promote protection of the archaeological record, but we need to also be sure to recognize that there are some aspects of the record not meant to share with those outside of its descendant community. The benefit in those cases is not to all people, but rather specifically to the record's community. ",Disagree,"Consultation is not consent. The phrasing in this statement offers too many ""outs"" for an archaeologist to not collaborate snd work with a community. No work should be conducted without the descendant community, ""make a reasonable effort"" is too lenient to allow an archaeologist to conduct work without community involvement. Sending an email could be reasonable effort, but that does not mean the work should continue. Ethical archaeology ALWAYS includes the descendant community.",Agree,,Neutral,"I am a huge advocate for public archaeology and wholeheartedly believe archaeologists should engage in it more often. BUT I don't think it should be required, as described above. Some archaeologists are terrible public communicators and can cause more harm than good, for both communities and archaeology. Also, we need to recognize that there is a very colonial history to public archaeology (i.e. sites being opened to tourists during the early ages of archaeology in North America) and in some cases public archaeology is inappropriate. I believe public archaeology should be conducted ethically, but not all ethical archaeology includes public archaeology.",Disagree,"Again, despite my strong support for public access to archaeology and recognition of the problems associated with limited access, I have to point out that there are some aspects of the archaeological record which are not meant to be shared with those outside of the descendant community. Materials/documents should not be required to be shared, they should only be made available to share with community involvement. ",Disagree,"Once again, public sharing of knowledge should be encouraged but not required. If a descendant community wishes for information to stay within their community then we need to respect and honour that. ",Agree,,Agree,This should also include that archaeologists must work to improve accessibility to the required training.,Strongly Agree,"I strongly agree with this statement, however it is something I have not seen enforced enough. And exceptionally disappointing to see SAA 2019 didn't abide by their own ethics.",Disagree,"I think these address many situations, but these are just words on a page that we hope archaeologists engage with honestly. Experience, especially as a woman, tells me there is still much, much more needed.",Neutral,,Neutral,,Yes,"I think we need to consider how our work is appropriated and manipulated by hate-groups, extremists, supremacists, etc. This includes consideration of how we share our work and how we should respond if we find our work has been misappropriated. We SHOULD address that misappropriation, not ignore it as ""not my problem""",3,1,2,4,5,"A living document,Ethical document(s) that provides examples",,No,,,,,,,,,,,,,
4/17/20 3:15,4/17/20 3:17,R_27p1vREI0Xz3hRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 8:22,4/17/20 8:29,R_T153lNSMij2xlVn,No. I'm a former member.,I have never consulted the Principles ,I have not used the Principles,,Yes,RPA,"Sexual harassment/assault, equality in pay and treatment, archaeology's responsibility to the general public",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/20 9:14,4/24/20 9:50,R_NVcptzleZVrB2Mx,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,"In developing my Museum's ethics and collections policies: AAM, IAAD, AAPA...",Shift towards honoring religion-specific narratives/preferences over the public good,Strongly Agree,,Agree,,Disagree,This needs to be stronger.,Agree,,Agree,"There are religious interest.groups intent  on claiming IP rights on the archaeological record, and this effectively argues against that.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,SAA could do better in this area,Strongly Agree,,Strongly Agree,,Agree,Could be stronger in pushing back against those who wish to sequester knowledge.,No opinion/Not sure,,1,3,2,4,5,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
4/24/20 9:22,4/24/20 10:00,R_xmyq6gFMvdApL0t,Yes,Once or twice,In working with the public or non-archaeologists,,Yes,RPA,"Human remains recovery and analysis, repatriation of antiquities to their places of origin, reporting standards and timelines",Agree,"I agree with this, but don't feel as though ALL archaeologists need be advocates for stewardship. At this, some are pretty far removed from sites and material culture. ",Agree,"I agree to the extent it benefits an archaeological investigation by engaging folks with valuable local knowledge. I'm not comfortable giving affected groups, whoever they may be, the reigns on interpretation or investigative technique. ",Agree,"Agree. However, if there's a choice between recovering knowledge from a purchased object and leaving that knowledge unknown in the name of this ethical principle, i choose the former. I think the acquisition of knowledge is a higher ethical principle than this one. ",Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,"Agree, but not with the general push to limit archaeological excavation to preserve it. I've found that notion to ne completely untrue. Mother nature and father capitalism are destroying the archaeological record far faster than archaeologists can ever hope to one square meter at a time. Archaeologists should dig. ",Strongly Agree,,Neutral,"I would be more supportive of fostering safety if i regularly worked with children, but almost all archaeologists are adults with the ability to make their own decisions. Respecting those around you is, of course, an ethical principle to which everyone should adhere, but it's not archaeological. It's just the basics of being a decent person. ",Disagree,"Not a hard disagree, but I would like to see a statement on human remains in here. I would also like to see a statement on this repatriation issue that keeps popping up (for instance, returning the Elgin Marbles). ",Disagree,See previous statement,Disagree,,Yes,,3,5,1,2,4,"I am satisfied with the format of the current Principles,An aspirational code",,Yes,,,,,,,,,,,,,
4/24/20 9:22,4/24/20 10:40,R_3mfqmehYtcm8GF3,Yes,Several times a year,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,"I have used ethics codes for the American Anthropological Association, Archaeological Institute of America, and Register for Professional Archaeologists. I use the ethics codes for teaching courses in higher education and in my publications. I also use the codes to make decisions in my community-based heritage work.","We need ethical guidelines that place greater emphasis on the responsibility of archaeologists to living people and collaborative research. The current SAA code of ethics places too much emphasis on the archaeologist as the steward of the archaeological record. This is problematic because NAGPRA has established that we, as archaeologists, must share our stewardship responsibility with a diversity of stakeholders. A greater emphasis on living people also refers to issues of harassment in the workplace and the field. We are supposed to maintain professional relationship with our colleagues but I wonder if the SAA code of ethics should contain stronger language on gender-based, race-based and other forms of harassment.",Neutral,"The principle places great emphasis on objects but people, other than the archaeologist, enter in as an almost afterthought in the form of an amorphous totality (""all people""). Although protecting the archaeological record for ""all people"" sounds like a nice idea, in practice this type of statement leads into a myriad of ethical quandaries. For example, ideas of national patrimony and world heritage are used to marginalize indigenous people in Mesoamerica and other parts of the world by providing a justification to remove people from their land. Several decades of research have demonstrated that object focused archaeologists will likely not have a bright future because indigenous and descendant communities all over the world are increasingly demanding stewardship over their heritage. Thus, I think we need a first principle that emphasizes a shared responsibility over the archaeological record and some mention of archaeologist conduct in relation to living people.

Principle 1 has a lot of merits but it makes no mention of our responsibilities to collaborate with descendant groups or to avoid harming living people.
",Agree,"I generally agree with this statement but more of Principle should be included in Principle 1. I would also add that archaeologists should make every reasonable effort, in good faith, to AT LEAST consult actively with affected groups...",Neutral,"I agree with this sentiment but archaeology is inherently a project of commodification. Whether we are contributing to the formation of tourism sites or publications, we are laboring with the archaeological record to create commodities. To me the real question is how we value the archaeological record, which Principle 3 somewhat discusses.",Agree,I generally agree with this principle but more of this statement should be included in Principle 1.,Agree,This principle generally applies to archaeological practice but perhaps should make mention of how this guideline will be modified according to the regulations of the host country and perhaps private groups.,Agree,"I agree with this statement but I think publication should be done in consultation with descendant groups. NAGPRA has established we cannot publish whatever and however we want. Sometimes we do research, such as analysis of repatriated artifiacts, that is only for the descendant community.",Agree,,Agree,,Agree,"This principle should toward the front of the future ethics code, not at the end. Also, I would have liked to see wording that mentions possible consequences for not abiding by this principle. For example, if a person is convicted of any of the above forms of harassment or assault, they will lose their SAA membership for X years.",Neutral,The current SAA Principle of Ethics needs work in terms of accounting for the increasingly collaborative nature of archaeology practice in the US and other parts of world. Current practice cannot be object focused but must increasingly account for our responsibilities to various stakeholders.,Neutral,See my previous comment.,Neutral,,,,2,4,1,5,3,"A living document,Ethical document(s) that provides examples","I like the idea of an aspirational code but wonder if the word aspiration may, at times, encourage misconduct. We aspire to be great but rarely fault each other not achieving greatness. Should a similar sentiment be associated with Principles of Ethics? (Ex: I aspired to not sexually harass my co-workers but failed, oops)",No,,,,,,,,,,,,,
